order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,request_date,return_reason,total_amount,shipping_cost,profit_margin,customer_age,customer_gender
O105366,C17506,P248650,Grocery,12,0.0%,1,Wallet,2023-10-09,2023-10-14,East,No,,,12,4,-4,24,Female
O105367,C16410,P226503,Electronics,65,0.0%,1,PayPal,2025-07-29,2025-08-02,Central,No,,,65,7,1,46,Male
O105368,C10460,P214859,Home,120,0.0%,2,Debit Card,2025-03-12,2025-03-16,South,No,,,240,9,59,54,Female
O105369,C13764,P247905,Beauty,19,10.0%,1,UPI,2023-12-16,2023-12-23,East,No,,,17,6,2,68,Female
O105370,C16599,P222234,Electronics,104,0.0%,1,PayPal,2024-12-05,2024-12-13,West,No,,,104,7,5,50,Male
O105371,C13431,P211079,Home,128,0.0%,1,Credit Card,2024-07-15,2024-07-21,West,No,,,128,7,29,31,Male
O105372,C15187,P230975,Toys,6,0.0%,5,Credit Card,2024-09-21,2024-09-24,Central,No,,,29,6,6,24,Male
O105373,C15102,P204343,Home,230,15.0%,1,PayPal,2024-06-20,2024-06-24,South,No,,,195,7,48,26,Female
O105374,C17006,P204628,Toys,21,30.0%,3,Debit Card,2024-03-17,2024-03-21,West,No,,,44,4,14,24,Male
O105375,C13483,P222568,Sports,212,0.0%,2,COD,2025-09-08,2025-09-13,East,No,,,423,11,116,54,Other
O105376,C11994,P228106,Toys,13,0.0%,1,Credit Card,2024-07-15,2024-07-19,West,No,,,13,4,1,37,Other
O105377,C10490,P208981,Toys,16,15.0%,1,Wallet,2023-11-04,2023-11-07,Central,No,,,14,4,1,38,Male
O105378,C11072,P234068,Sports,151,0.0%,1,Credit Card,2023-12-13,2023-12-18,South,No,,,151,8,37,23,Female
O105379,C17854,P234715,Sports,88,0.0%,1,UPI,2025-04-20,2025-04-24,Central,No,,,88,6,20,63,Male
O105380,C16707,P202242,Sports,93,10.0%,1,Credit Card,2024-04-12,2024-04-17,East,No,,,84,6,20,20,Female
O105381,C13173,P248397,Beauty,23,0.0%,4,Credit Card,2024-04-30,2024-05-06,West,No,,,91,8,33,43,Male
O105382,C10215,P236424,Beauty,20,0.0%,1,COD,2024-10-02,2024-10-06,West,No,,,20,4,5,64,Female
O105383,C17605,P249459,Fashion,86,0.0%,1,Debit Card,2023-12-03,2023-12-08,North,No,,,86,10,20,52,Male
O105384,C11723,P234218,Toys,15,20.0%,1,Credit Card,2025-01-30,2025-02-04,East,No,,,12,3,2,19,Male
O105385,C11592,P240134,Fashion,119,0.0%,1,PayPal,2023-11-13,2023-11-17,Central,No,,,119,7,35,43,Female
O105386,C12606,P202842,Beauty,44,15.0%,1,Credit Card,2023-12-21,2023-12-24,North,No,,,37,6,10,23,Female
O105387,C10158,P216017,Fashion,63,0.0%,3,Wallet,2024-09-23,2024-09-27,North,No,,,189,8,59,63,Male
O105388,C16632,P213836,Sports,235,5.0%,1,Debit Card,2025-06-01,2025-06-06,East,No,,,223,8,59,33,Male
O105389,C14781,P214186,Grocery,11,5.0%,4,Credit Card,2025-07-31,2025-08-06,East,No,,,42,5,-2,24,Female
O105390,C13313,P234432,Toys,36,0.0%,3,Debit Card,2025-01-24,2025-01-28,Central,No,,,108,6,37,32,Male
O105391,C12841,P222757,Beauty,10,10.0%,1,Debit Card,2024-02-15,2024-02-21,East,No,,,9,3,1,34,Male
O105392,C11776,P247188,Beauty,5,15.0%,1,Debit Card,2025-01-25,2025-01-30,North,No,,,4,0,2,38,Male
O105393,C12052,P231116,Home,162,5.0%,1,COD,2024-04-25,2024-05-03,South,No,,,154,8,35,47,Female
O105394,C17763,P236716,Fashion,23,0.0%,1,COD,2025-07-31,2025-08-03,Central,No,,,23,6,2,26,Female
O105395,C15939,P220456,Fashion,54,5.0%,1,COD,2023-09-28,2023-10-02,South,Yes,2023-10-26,Missing/Wrong item,52,6,12,57,Female
O105396,C16504,P203634,Home,21,0.0%,1,Credit Card,2025-03-16,2025-03-21,West,No,,,21,5,0,52,Male
O105397,C16602,P249366,Grocery,42,0.0%,1,COD,2024-12-19,2024-12-24,East,No,,,42,5,-2,38,Female
O105398,C12295,P235840,Home,105,5.0%,1,Credit Card,2025-07-28,2025-08-04,East,No,,,100,8,20,63,Male
O105399,C15685,P220856,Beauty,3,0.0%,1,Credit Card,2023-12-27,2024-01-02,East,No,,,3,2,0,51,Male
O105400,C11696,P202459,Grocery,10,0.0%,2,Wallet,2024-12-29,2025-01-04,South,No,,,19,5,-4,62,Male
O105401,C12993,P236474,Home,215,0.0%,1,Credit Card,2025-08-24,2025-08-29,North,Yes,2025-09-17,Not as described,215,8,52,52,Female
O105402,C12469,P231519,Fashion,104,0.0%,1,Credit Card,2025-01-13,2025-01-17,North,No,,,104,5,31,25,Male
O105403,C11946,P217590,Home,91,30.0%,3,PayPal,2024-05-18,2024-05-23,East,No,,,192,9,45,46,Female
O105404,C13809,P208601,Home,28,15.0%,1,Credit Card,2024-12-06,2024-12-12,East,No,,,24,5,2,58,Female
O105405,C16158,P203469,Sports,243,0.0%,1,Debit Card,2025-03-22,2025-03-28,West,No,,,243,9,64,41,Male
O105406,C12783,P224791,Fashion,200,0.0%,1,UPI,2023-09-13,2023-09-21,West,No,,,200,8,62,18,Male
O105407,C13644,P237615,Sports,16,0.0%,1,Credit Card,2024-12-07,2024-12-11,West,No,,,16,4,1,41,Male
O105408,C15241,P200348,Grocery,2,10.0%,2,UPI,2025-04-08,2025-04-12,North,No,,,4,1,0,36,Female
O105409,C16420,P236419,Fashion,46,0.0%,2,Wallet,2023-12-03,2023-12-10,East,No,,,92,7,25,24,Male
O105410,C15677,P202878,Electronics,298,30.0%,1,Wallet,2024-09-25,2024-09-29,Central,No,,,209,10,15,33,Male
O105411,C12500,P211857,Beauty,25,0.0%,1,Debit Card,2025-04-24,2025-04-29,South,No,,,25,6,6,32,Female
O105412,C17557,P237517,Home,60,5.0%,1,PayPal,2023-09-18,2023-09-24,South,No,,,57,6,10,35,Female
O105413,C17461,P244029,Beauty,4,30.0%,3,UPI,2024-03-07,2024-03-14,East,No,,,9,3,1,58,Male
O105414,C13645,P220378,Beauty,24,0.0%,1,COD,2024-06-16,2024-06-20,North,No,,,24,5,6,45,Male
O105415,C12645,P244072,Home,32,0.0%,2,COD,2024-04-11,2024-04-15,South,No,,,63,4,13,58,Male
O105416,C16589,P200002,Grocery,6,5.0%,1,Debit Card,2024-07-13,2024-07-18,West,No,,,6,1,-1,65,Female
O105417,C16353,P225658,Home,125,10.0%,1,Credit Card,2023-10-10,2023-10-14,West,No,,,112,7,25,66,Male
O105418,C17757,P223267,Fashion,16,5.0%,3,Credit Card,2025-06-04,2025-06-07,North,No,,,47,7,9,20,Male
O105419,C16857,P245462,Grocery,11,5.0%,1,Debit Card,2023-11-02,2023-11-06,Central,No,,,11,5,-4,44,Male
O105420,C12349,P214353,Electronics,458,0.0%,1,UPI,2025-04-20,2025-04-26,West,No,,,458,9,46,41,Female
O105421,C11932,P201517,Electronics,72,10.0%,1,Debit Card,2024-08-05,2024-08-08,North,No,,,65,7,1,66,Female
O105422,C13294,P242855,Grocery,14,0.0%,2,Credit Card,2025-07-23,2025-07-27,Central,No,,,27,5,-2,47,Male
O105423,C11757,P219963,Fashion,40,0.0%,1,Debit Card,2024-05-26,2024-05-30,Central,No,,,40,5,9,39,Female
O105424,C16146,P213175,Electronics,83,10.0%,1,Debit Card,2024-05-14,2024-05-18,North,Yes,2024-05-27,No longer needed,75,8,1,31,Other
O105425,C15085,P230367,Beauty,33,0.0%,1,Credit Card,2023-11-09,2023-11-12,Central,No,,,33,5,9,62,Female
O105426,C15637,P217232,Electronics,171,0.0%,1,Credit Card,2025-04-01,2025-04-07,South,No,,,171,7,14,37,Female
O105427,C11116,P237804,Beauty,8,10.0%,2,UPI,2024-10-29,2024-11-05,South,No,,,14,5,2,54,Female
O105428,C12567,P249357,Home,54,10.0%,2,Credit Card,2025-04-24,2025-05-01,East,No,,,97,7,20,24,Female
O105429,C13499,P226468,Sports,88,5.0%,1,Debit Card,2024-03-19,2024-03-24,North,No,,,83,5,20,45,Male
O105430,C10492,P200520,Fashion,48,5.0%,1,Credit Card,2024-03-18,2024-03-23,West,No,,,45,5,11,51,Male
O105431,C13306,P221497,Grocery,3,5.0%,1,UPI,2024-07-14,2024-07-21,Central,No,,,3,2,-2,68,Male
O105432,C10619,P248473,Fashion,141,10.0%,4,Wallet,2023-11-29,2023-12-04,South,No,,,506,10,167,69,Male
O105433,C13232,P226927,Beauty,13,0.0%,1,Debit Card,2024-05-11,2024-05-16,South,No,,,13,4,2,61,Male
O105434,C17888,P206258,Grocery,5,15.0%,1,COD,2025-08-01,2025-08-08,South,No,,,4,2,-2,33,Female
O105435,C13823,P234902,Home,37,0.0%,2,COD,2024-03-30,2024-04-02,Central,No,,,74,6,15,67,Female
O105436,C16474,P215454,Electronics,92,0.0%,1,UPI,2023-12-15,2023-12-19,West,No,,,92,5,6,20,Male
O105437,C12380,P237606,Electronics,1357,0.0%,1,Credit Card,2024-01-30,2024-02-03,West,No,,,1357,12,151,61,Female
O105438,C16193,P220929,Grocery,16,10.0%,1,PayPal,2025-03-20,2025-03-24,North,No,,,14,5,-4,46,Female
O105439,C11546,P224177,Toys,32,0.0%,1,Debit Card,2024-05-20,2024-05-23,North,No,,,32,6,7,41,Female
O105440,C14958,P200785,Grocery,8,0.0%,1,PayPal,2024-03-31,2024-04-03,North,No,,,8,3,-2,22,Other
O105441,C15787,P208143,Sports,63,15.0%,1,Credit Card,2024-04-27,2024-05-02,South,No,,,53,6,10,44,Male
O105442,C13563,P224092,Fashion,218,30.0%,1,COD,2024-11-18,2024-11-21,Central,No,,,153,8,45,59,Female
O105443,C11605,P247818,Electronics,123,10.0%,1,Credit Card,2025-06-06,2025-06-12,East,No,,,111,6,8,28,Male
O105444,C13752,P213635,Grocery,6,0.0%,1,Wallet,2025-01-30,2025-02-03,Central,No,,,6,3,-2,62,Female
O105445,C16415,P210982,Home,39,0.0%,2,Credit Card,2024-07-04,2024-07-11,West,No,,,77,9,13,36,Female
O105446,C14675,P213409,Home,54,5.0%,2,Credit Card,2023-12-15,2023-12-20,South,No,,,102,8,20,38,Female
O105447,C11890,P248756,Beauty,30,5.0%,1,Debit Card,2024-05-07,2024-05-13,East,No,,,28,6,7,56,Female
O105448,C11275,P218541,Electronics,170,0.0%,1,Debit Card,2024-10-31,2024-11-05,West,No,,,170,9,11,48,Female
O105449,C16703,P203528,Fashion,107,5.0%,1,COD,2024-03-19,2024-03-25,South,No,,,102,8,28,67,Male
O105450,C12743,P236327,Beauty,4,0.0%,1,PayPal,2025-03-20,2025-03-25,South,No,,,4,3,-1,42,Male
O105451,C15951,P246888,Electronics,192,30.0%,1,Debit Card,2024-09-23,2024-09-29,West,No,,,135,6,11,41,Male
O105452,C17866,P224518,Electronics,691,0.0%,3,Debit Card,2024-06-27,2024-07-02,North,No,,,2072,9,240,46,Female
O105453,C17257,P224946,Home,138,5.0%,3,Wallet,2024-07-19,2024-07-23,South,No,,,393,10,100,52,Male
O105454,C12493,P232080,Beauty,39,0.0%,1,Credit Card,2024-05-30,2024-06-02,North,No,,,39,8,10,60,Male
O105455,C17160,P235705,Fashion,24,0.0%,1,PayPal,2023-10-04,2023-10-08,West,No,,,24,5,4,39,Female
O105456,C15451,P224556,Electronics,200,10.0%,2,Credit Card,2023-12-16,2023-12-20,North,No,,,360,9,34,44,Male
O105457,C15258,P240906,Grocery,30,0.0%,1,Debit Card,2025-07-20,2025-07-25,North,No,,,30,4,-2,30,Male
O105458,C10356,P237909,Electronics,500,15.0%,1,Credit Card,2024-01-19,2024-01-23,West,No,,,425,9,42,47,Male
O105459,C15720,P249873,Electronics,208,0.0%,1,Credit Card,2024-02-22,2024-02-26,North,No,,,208,8,17,35,Male
O105460,C16417,P221775,Fashion,17,5.0%,1,Credit Card,2025-07-10,2025-07-14,South,No,,,16,3,2,23,Female
O105461,C17186,P224041,Fashion,11,0.0%,1,Credit Card,2024-05-07,2024-05-12,East,No,,,11,4,0,32,Female
O105462,C16102,P200835,Beauty,51,0.0%,3,Credit Card,2024-06-09,2024-06-13,South,No,,,154,8,61,41,Male
O105463,C16454,P235747,Grocery,17,10.0%,2,PayPal,2025-04-30,2025-05-05,East,No,,,30,7,-4,33,Female
O105464,C10869,P243285,Home,133,0.0%,1,UPI,2024-08-06,2024-08-09,Central,No,,,133,9,29,69,Female
O105465,C10885,P244884,Toys,31,0.0%,1,Debit Card,2024-03-16,2024-03-22,South,No,,,31,6,7,40,Male
O105466,C12001,P235192,Grocery,33,5.0%,1,Debit Card,2025-01-09,2025-01-13,South,No,,,32,8,-5,35,Male
O105467,C16297,P247335,Fashion,75,0.0%,3,Credit Card,2025-02-19,2025-02-25,West,No,,,226,10,70,23,Male
O105468,C15509,P216104,Home,82,0.0%,1,Credit Card,2025-06-11,2025-06-15,West,No,,,82,6,17,64,Female
O105469,C11283,P214927,Sports,29,10.0%,1,Debit Card,2024-07-23,2024-07-28,East,No,,,26,4,4,60,Male
O105470,C10619,P204521,Fashion,67,5.0%,2,Debit Card,2024-02-24,2024-02-27,North,No,,,126,8,37,39,Female
O105471,C10882,P244086,Sports,38,0.0%,1,Debit Card,2025-06-24,2025-06-30,East,No,,,38,5,7,24,Female
O105472,C10796,P214280,Sports,160,5.0%,1,Credit Card,2024-09-09,2024-09-16,East,No,,,152,8,37,25,Male
O105473,C13642,P247544,Home,64,0.0%,1,Credit Card,2024-03-01,2024-03-05,West,No,,,64,5,13,32,Female
O105474,C16268,P230753,Electronics,105,20.0%,2,Credit Card,2024-04-16,2024-04-21,West,No,,,169,8,12,22,Female
O105475,C13425,P247948,Electronics,146,30.0%,3,PayPal,2024-02-11,2024-02-15,South,No,,,306,10,27,67,Female
O105476,C11296,P249605,Home,51,0.0%,1,Credit Card,2023-10-03,2023-10-10,East,No,,,51,5,9,53,Female
O105477,C14714,P203459,Electronics,205,0.0%,2,PayPal,2024-09-11,2024-09-18,East,No,,,409,10,39,37,Female
O105478,C15930,P229435,Toys,8,0.0%,1,UPI,2024-09-14,2024-09-19,South,No,,,8,3,1,20,Other
O105479,C10244,P228077,Fashion,18,0.0%,5,Credit Card,2025-02-11,2025-02-15,West,Yes,2025-02-22,Defective,88,4,27,28,Female
O105480,C12895,P201148,Sports,59,5.0%,4,COD,2024-08-22,2024-08-26,West,No,,,224,7,61,48,Male
O105481,C16593,P249674,Fashion,105,0.0%,2,Credit Card,2024-11-18,2024-11-24,South,No,,,209,8,65,33,Male
O105482,C10929,P237345,Toys,3,0.0%,1,Debit Card,2024-11-07,2024-11-13,West,No,,,3,1,0,67,Male
O105483,C15366,P231036,Grocery,6,0.0%,1,UPI,2024-07-24,2024-07-30,West,No,,,6,3,-2,27,Female
O105484,C10519,P249273,Toys,18,5.0%,2,PayPal,2024-06-15,2024-06-18,Central,No,,,35,5,9,22,Male
O105485,C13212,P220002,Home,283,0.0%,2,Credit Card,2025-05-23,2025-05-28,East,No,,,566,11,148,33,Male
O105486,C12409,P248440,Electronics,159,0.0%,2,UPI,2025-04-03,2025-04-08,South,No,,,317,9,29,55,Male
O105487,C10007,P239398,Home,66,0.0%,4,PayPal,2025-07-04,2025-07-09,North,No,,,266,8,66,34,Other
O105488,C12525,P236490,Home,221,10.0%,5,COD,2023-11-01,2023-11-05,West,No,,,993,11,267,28,Male
O105489,C13423,P205930,Grocery,7,0.0%,1,Credit Card,2025-07-16,2025-07-20,North,No,,,7,5,-4,47,Male
O105490,C12019,P213388,Beauty,50,0.0%,1,UPI,2025-02-13,2025-02-20,East,No,,,50,5,17,61,Other
O105491,C14590,P219691,Sports,70,10.0%,2,Credit Card,2025-06-08,2025-06-13,South,No,,,126,8,30,50,Female
O105492,C15725,P203642,Toys,19,0.0%,3,PayPal,2023-10-17,2023-10-20,Central,No,,,56,7,15,60,Female
O105493,C16976,P219201,Beauty,23,0.0%,1,Credit Card,2025-05-23,2025-05-27,South,No,,,23,4,6,55,Female
O105494,C17594,P207421,Beauty,6,15.0%,1,COD,2024-05-24,2024-05-30,East,No,,,5,2,0,30,Female
O105495,C15158,P239815,Fashion,27,0.0%,2,Credit Card,2024-08-27,2024-08-31,West,No,,,53,7,12,54,Male
O105496,C16736,P213554,Electronics,140,0.0%,1,Debit Card,2024-10-07,2024-10-11,South,No,,,140,7,10,51,Male
O105497,C14282,P205588,Sports,123,20.0%,1,UPI,2025-04-24,2025-04-29,East,No,,,98,6,23,47,Female
O105498,C13667,P223771,Toys,55,5.0%,1,PayPal,2024-02-04,2024-02-11,South,No,,,53,6,15,55,Male
O105499,C13671,P225824,Home,41,15.0%,1,Debit Card,2024-02-16,2024-02-19,North,No,,,35,5,5,28,Male
O105500,C12801,P248028,Beauty,5,0.0%,1,Debit Card,2024-05-24,2024-05-28,South,Yes,2024-06-15,Missing/Wrong item,5,3,0,45,Female
O105501,C15973,P209316,Fashion,40,5.0%,1,COD,2024-03-09,2024-03-15,East,No,,,38,6,7,50,Female
O105502,C16236,P242617,Home,75,0.0%,1,Wallet,2025-05-24,2025-05-28,West,No,,,75,7,14,63,Female
O105503,C10085,P242713,Fashion,7,30.0%,1,COD,2025-07-16,2025-07-20,Central,No,,,5,4,-2,32,Male
O105504,C13115,P245562,Sports,260,0.0%,1,Credit Card,2023-11-11,2023-11-14,North,No,,,260,8,71,51,Female
O105505,C14232,P228234,Home,381,5.0%,1,Debit Card,2025-02-12,2025-02-15,North,No,,,362,9,92,23,Female
O105506,C12468,P219786,Beauty,50,0.0%,1,Credit Card,2024-06-12,2024-06-17,South,No,,,50,4,19,34,Female
O105507,C16217,P237100,Electronics,157,0.0%,1,PayPal,2025-03-11,2025-03-19,West,No,,,157,7,12,19,Male
O105508,C13619,P215329,Beauty,6,0.0%,2,UPI,2025-06-28,2025-07-05,South,No,,,12,4,2,45,Male
O105509,C11636,P215698,Fashion,49,5.0%,3,Debit Card,2024-11-04,2024-11-10,East,No,,,140,8,41,28,Male
O105510,C13583,P225327,Home,54,15.0%,5,COD,2025-08-15,2025-08-19,South,No,,,228,9,54,62,Male
O105511,C17323,P247609,Home,40,15.0%,1,Credit Card,2023-12-06,2023-12-10,North,No,,,34,6,3,22,Female
O105512,C14009,P216548,Home,145,0.0%,1,Debit Card,2024-12-20,2024-12-24,South,No,,,145,7,33,68,Male
O105513,C13326,P239757,Fashion,73,10.0%,1,Credit Card,2025-05-31,2025-06-04,North,No,,,66,7,16,64,Male
O105514,C12218,P218340,Toys,17,15.0%,1,COD,2025-04-20,2025-04-24,West,No,,,14,5,1,62,Female
O105515,C15847,P203860,Home,61,10.0%,2,COD,2024-10-29,2024-11-02,Central,No,,,109,7,23,26,Female
O105516,C12217,P219159,Beauty,21,0.0%,2,Debit Card,2024-05-29,2024-06-02,West,No,,,41,6,13,42,Male
O105517,C15883,P227865,Beauty,25,5.0%,1,Credit Card,2024-12-09,2024-12-13,South,No,,,24,6,5,66,Female
O105518,C14967,P234536,Beauty,4,0.0%,2,UPI,2025-03-01,2025-03-07,South,No,,,9,3,1,43,Female
O105519,C12369,P231755,Beauty,17,5.0%,2,PayPal,2025-08-02,2025-08-09,North,No,,,33,6,9,36,Female
O105520,C13638,P213743,Toys,20,0.0%,3,Wallet,2025-06-29,2025-07-04,Central,No,,,60,7,17,28,Male
O105521,C12503,P206226,Toys,5,5.0%,1,Credit Card,2024-08-25,2024-08-30,West,No,,,4,1,1,25,Male
O105522,C10943,P212718,Home,88,0.0%,1,Credit Card,2024-01-11,2024-01-16,West,No,,,88,7,18,31,Male
O105523,C15722,P244656,Beauty,13,0.0%,4,Debit Card,2024-04-22,2024-04-26,South,No,,,54,8,16,41,Male
O105524,C12837,P239389,Electronics,708,15.0%,1,Credit Card,2025-06-04,2025-06-07,Central,No,,,602,10,62,55,Male
O105525,C12660,P249934,Electronics,268,5.0%,1,Credit Card,2024-08-04,2024-08-10,South,No,,,255,8,23,51,Female
O105526,C17322,P225530,Home,83,20.0%,3,Credit Card,2023-11-11,2023-11-16,North,No,,,200,9,46,32,Female
O105527,C12936,P232908,Grocery,5,10.0%,1,Debit Card,2024-02-27,2024-03-01,North,No,,,4,2,-1,68,Male
O105528,C14444,P249871,Sports,320,0.0%,1,Credit Card,2024-10-29,2024-11-01,North,No,,,320,10,86,45,Male
O105529,C17618,P201650,Sports,329,5.0%,1,Wallet,2024-04-25,2024-04-28,Central,No,,,313,9,85,29,Female
O105530,C13947,P240653,Electronics,198,5.0%,1,Debit Card,2024-01-26,2024-01-31,West,No,,,189,7,16,50,Male
O105531,C11676,P247032,Home,358,0.0%,1,PayPal,2024-03-15,2024-03-20,East,No,,,358,10,91,67,Female
O105532,C11196,P233783,Home,137,15.0%,5,Credit Card,2024-09-20,2024-09-23,Central,No,,,582,9,154,52,Female
O105533,C14105,P247458,Toys,32,10.0%,1,Credit Card,2024-10-30,2024-11-04,West,No,,,29,8,3,57,Female
O105534,C12787,P241302,Electronics,81,0.0%,2,Credit Card,2024-04-18,2024-04-22,South,Yes,2024-05-09,No longer needed,161,9,11,64,Female
O105535,C17432,P206292,Beauty,4,5.0%,1,COD,2024-10-13,2024-10-19,West,No,,,3,1,0,35,Female
O105536,C11461,P222737,Grocery,10,10.0%,1,Credit Card,2023-11-09,2023-11-17,East,No,,,9,2,-1,67,Female
O105537,C17927,P225551,Grocery,2,0.0%,1,Wallet,2023-12-24,2023-12-30,West,No,,,2,1,-1,42,Female
O105538,C13318,P243543,Toys,46,30.0%,1,Debit Card,2024-02-02,2024-02-06,Central,No,,,32,5,8,56,Female
O105539,C10666,P219504,Home,236,5.0%,1,Debit Card,2025-02-07,2025-02-11,Central,No,,,224,9,54,32,Female
O105540,C16689,P216371,Grocery,18,15.0%,1,PayPal,2024-01-16,2024-01-22,North,No,,,15,4,-3,54,Female
O105541,C15618,P220810,Toys,3,0.0%,1,Wallet,2023-11-25,2023-11-28,Central,Yes,2023-12-14,Not as described,3,2,-1,26,Male
O105542,C12176,P229036,Toys,14,0.0%,1,Debit Card,2025-06-12,2025-06-16,South,No,,,14,4,1,61,Male
O105543,C13743,P249162,Grocery,2,10.0%,2,Debit Card,2024-11-23,2024-11-28,West,No,,,4,2,-2,36,Male
O105544,C10600,P215547,Grocery,36,0.0%,1,UPI,2025-05-26,2025-06-01,South,No,,,36,6,-3,62,Male
O105545,C12652,P227203,Fashion,52,5.0%,2,Credit Card,2024-09-23,2024-09-28,East,No,,,98,7,27,51,Male
O105546,C14422,P209305,Electronics,105,5.0%,1,UPI,2024-01-18,2024-01-21,Central,No,,,100,7,5,26,Male
O105547,C13824,P208813,Sports,91,0.0%,4,Wallet,2024-05-01,2024-05-04,Central,No,,,363,8,101,30,Female
O105548,C13906,P200900,Beauty,6,0.0%,1,Credit Card,2024-01-07,2024-01-15,West,No,,,6,3,-1,33,Female
O105549,C10979,P203747,Fashion,13,0.0%,2,Debit Card,2025-06-04,2025-06-09,South,No,,,25,5,4,68,Female
O105550,C12451,P245024,Sports,18,0.0%,1,COD,2025-05-23,2025-05-29,North,No,,,18,6,-1,39,Male
O105551,C10628,P223245,Electronics,717,0.0%,1,UPI,2024-07-05,2024-07-10,West,No,,,717,10,76,65,Female
O105552,C11629,P203103,Electronics,306,5.0%,1,Debit Card,2024-11-15,2024-11-20,North,No,,,291,9,26,68,Female
O105553,C17842,P241286,Fashion,25,0.0%,1,Credit Card,2025-01-04,2025-01-07,Central,No,,,25,6,3,59,Male
O105554,C17778,P200073,Fashion,5,0.0%,4,COD,2025-09-10,2025-09-18,West,Yes,2025-10-05,Missing/Wrong item,20,5,2,27,Male
O105555,C13696,P249402,Sports,73,0.0%,1,Wallet,2023-12-11,2023-12-14,North,No,,,73,6,16,50,Female
O105556,C13430,P202497,Grocery,10,5.0%,1,Debit Card,2024-08-30,2024-09-04,Central,No,,,10,5,-4,21,Female
O105557,C13674,P229577,Sports,50,10.0%,1,Debit Card,2024-11-12,2024-11-16,Central,No,,,45,6,8,58,Male
O105558,C13929,P221012,Sports,75,0.0%,1,Credit Card,2024-11-04,2024-11-08,South,No,,,75,6,17,67,Female
O105559,C12765,P208487,Electronics,84,0.0%,1,COD,2025-05-03,2025-05-07,West,Yes,2025-05-22,Defective,84,8,3,69,Female
O105560,C17184,P249449,Home,346,5.0%,1,Credit Card,2024-07-26,2024-07-30,North,No,,,329,8,84,28,Female
O105561,C14369,P230023,Toys,8,10.0%,4,Debit Card,2024-01-19,2024-01-25,East,No,,,28,5,6,40,Female
O105562,C14780,P224877,Sports,302,0.0%,5,Debit Card,2024-07-30,2024-08-04,South,No,,,1508,9,443,58,Female
O105563,C10115,P245567,Fashion,38,0.0%,1,Credit Card,2024-09-17,2024-09-22,West,Yes,2024-09-23,Missing/Wrong item,38,7,6,43,Male
O105564,C14956,P206517,Toys,40,5.0%,1,COD,2024-07-22,2024-07-27,East,No,,,38,6,9,25,Male
O105565,C12003,P244584,Grocery,12,5.0%,2,COD,2025-05-15,2025-05-19,South,No,,,23,4,-3,66,Female
O105566,C10692,P246173,Fashion,96,10.0%,1,Credit Card,2025-06-01,2025-06-04,Central,No,,,87,8,22,68,Female
O105567,C13162,P241012,Fashion,6,0.0%,2,Credit Card,2024-04-27,2024-05-03,East,No,,,11,4,0,43,Male
O105568,C11105,P205615,Fashion,15,0.0%,1,Debit Card,2024-08-07,2024-08-14,West,No,,,15,5,0,38,Male
O105569,C16467,P210468,Electronics,192,5.0%,1,Wallet,2025-07-24,2025-07-27,Central,No,,,182,10,12,23,Other
O105570,C13008,P210879,Toys,9,0.0%,1,Credit Card,2025-09-06,2025-09-11,East,No,,,9,3,1,42,Male
O105571,C12161,P231955,Grocery,40,30.0%,1,COD,2023-11-04,2023-11-09,North,No,,,28,6,-4,26,Female
O105572,C15888,P213078,Beauty,15,5.0%,2,Credit Card,2025-06-24,2025-06-28,North,No,,,29,7,6,28,Male
O105573,C17225,P204590,Toys,72,0.0%,1,PayPal,2024-03-24,2024-03-28,North,No,,,72,6,23,39,Male
O105574,C10153,P210910,Sports,114,10.0%,4,Debit Card,2025-07-23,2025-07-27,West,No,,,409,9,114,52,Female
O105575,C15996,P244895,Home,248,20.0%,5,Credit Card,2024-11-19,2024-11-23,Central,No,,,991,11,267,60,Male
O105576,C15523,P231976,Beauty,15,0.0%,1,Wallet,2025-04-30,2025-05-05,North,No,,,15,4,3,41,Other
O105577,C13699,P221574,Toys,6,0.0%,1,COD,2025-04-14,2025-04-18,South,No,,,6,4,-1,56,Female
O105578,C15385,P240652,Toys,3,0.0%,2,Credit Card,2025-07-29,2025-08-01,North,No,,,6,2,1,61,Female
O105579,C14410,P222716,Electronics,397,5.0%,1,Debit Card,2023-09-23,2023-09-28,West,No,,,377,10,36,50,Male
O105580,C13786,P233430,Home,480,5.0%,2,COD,2025-04-24,2025-04-28,North,No,,,912,12,244,21,Female
O105581,C11064,P208199,Home,27,10.0%,2,COD,2024-04-29,2024-05-04,East,No,,,48,6,7,44,Female
O105582,C14200,P233436,Sports,155,5.0%,1,Debit Card,2025-01-06,2025-01-09,North,No,,,148,6,38,24,Male
O105583,C16020,P227740,Home,70,20.0%,1,Debit Card,2024-10-06,2024-10-10,South,No,,,56,6,10,36,Male
